priority,alert_id,score,hostname,severity,user_count,service,rule_name,targeted_users,summary,src_ip,attempt_count,mitre_technique_id,username,mitre_technique_name
critical,ALERT-6041,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 178.121.207.75 with 8 login attempts.,178.121.207.75,8,T1078,admin,Valid Accounts
critical,ALERT-6042,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 178.121.207.75 with 8 login attempts.,178.121.207.75,8,T1078,admin,Valid Accounts
critical,ALERT-6043,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 178.121.207.75 with 8 login attempts.,178.121.207.75,8,T1078,admin,Valid Accounts
critical,ALERT-6044,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 178.121.207.75 with 8 login attempts.,178.121.207.75,8,T1078,admin,Valid Accounts
critical,ALERT-6045,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 178.121.207.75 with 8 login attempts.,178.121.207.75,8,T1078,admin,Valid Accounts
critical,ALERT-6046,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 178.121.207.75 with 8 login attempts.,178.121.207.75,8,T1078,admin,Valid Accounts
critical,ALERT-6047,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 178.121.207.75 with 8 login attempts.,178.121.207.75,8,T1078,admin,Valid Accounts
critical,ALERT-6048,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 66.18.135.70 with 4 login attempts.,66.18.135.70,4,T1078,admin,Valid Accounts
critical,ALERT-6049,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 66.18.135.70 with 4 login attempts.,66.18.135.70,4,T1078,admin,Valid Accounts
critical,ALERT-6050,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 66.18.135.70 with 4 login attempts.,66.18.135.70,4,T1078,admin,Valid Accounts
critical,ALERT-6051,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 66.18.135.70 with 4 login attempts.,66.18.135.70,4,T1078,admin,Valid Accounts
critical,ALERT-6052,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 5.5.217.231 with 6 login attempts.,5.5.217.231,6,T1078,admin,Valid Accounts
critical,ALERT-6053,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 5.5.217.231 with 6 login attempts.,5.5.217.231,6,T1078,admin,Valid Accounts
critical,ALERT-6054,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 5.5.217.231 with 6 login attempts.,5.5.217.231,6,T1078,admin,Valid Accounts
critical,ALERT-6055,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 5.5.217.231 with 6 login attempts.,5.5.217.231,6,T1078,admin,Valid Accounts
critical,ALERT-6056,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 5.5.217.231 with 6 login attempts.,5.5.217.231,6,T1078,admin,Valid Accounts
critical,ALERT-6057,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 5.5.217.231 with 6 login attempts.,5.5.217.231,6,T1078,admin,Valid Accounts
critical,ALERT-6058,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 42.217.198.11 with 4 login attempts.,42.217.198.11,4,T1078,admin,Valid Accounts
critical,ALERT-6059,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 42.217.198.11 with 4 login attempts.,42.217.198.11,4,T1078,admin,Valid Accounts
critical,ALERT-6060,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 42.217.198.11 with 4 login attempts.,42.217.198.11,4,T1078,admin,Valid Accounts
critical,ALERT-6061,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 42.217.198.11 with 4 login attempts.,42.217.198.11,4,T1078,admin,Valid Accounts
critical,ALERT-6062,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 83.149.189.212 with 6 login attempts.,83.149.189.212,6,T1078,admin,Valid Accounts
critical,ALERT-6063,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 83.149.189.212 with 6 login attempts.,83.149.189.212,6,T1078,admin,Valid Accounts
critical,ALERT-6064,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 83.149.189.212 with 6 login attempts.,83.149.189.212,6,T1078,admin,Valid Accounts
critical,ALERT-6065,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 83.149.189.212 with 6 login attempts.,83.149.189.212,6,T1078,admin,Valid Accounts
critical,ALERT-6066,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 83.149.189.212 with 6 login attempts.,83.149.189.212,6,T1078,admin,Valid Accounts
critical,ALERT-6067,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 83.149.189.212 with 6 login attempts.,83.149.189.212,6,T1078,admin,Valid Accounts
critical,ALERT-6068,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 207.37.24.95 with 8 login attempts.,207.37.24.95,8,T1078,admin,Valid Accounts
critical,ALERT-6069,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 207.37.24.95 with 8 login attempts.,207.37.24.95,8,T1078,admin,Valid Accounts
critical,ALERT-6070,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 207.37.24.95 with 8 login attempts.,207.37.24.95,8,T1078,admin,Valid Accounts
critical,ALERT-6071,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 207.37.24.95 with 8 login attempts.,207.37.24.95,8,T1078,admin,Valid Accounts
critical,ALERT-6072,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 207.37.24.95 with 8 login attempts.,207.37.24.95,8,T1078,admin,Valid Accounts
critical,ALERT-6073,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 207.37.24.95 with 8 login attempts.,207.37.24.95,8,T1078,admin,Valid Accounts
critical,ALERT-6074,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 207.37.24.95 with 8 login attempts.,207.37.24.95,8,T1078,admin,Valid Accounts
critical,ALERT-6075,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 207.37.24.95 with 8 login attempts.,207.37.24.95,8,T1078,admin,Valid Accounts
critical,ALERT-6076,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 149.33.126.104 with 6 login attempts.,149.33.126.104,6,T1078,admin,Valid Accounts
critical,ALERT-6077,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 149.33.126.104 with 6 login attempts.,149.33.126.104,6,T1078,admin,Valid Accounts
critical,ALERT-6078,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 149.33.126.104 with 6 login attempts.,149.33.126.104,6,T1078,admin,Valid Accounts
critical,ALERT-6079,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 149.33.126.104 with 6 login attempts.,149.33.126.104,6,T1078,admin,Valid Accounts
critical,ALERT-6080,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 149.33.126.104 with 6 login attempts.,149.33.126.104,6,T1078,admin,Valid Accounts
critical,ALERT-6081,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 149.33.126.104 with 6 login attempts.,149.33.126.104,6,T1078,admin,Valid Accounts
critical,ALERT-6082,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6083,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6084,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6085,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6086,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6087,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6088,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6089,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6090,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6091,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6092,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6093,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6094,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6095,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6096,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6097,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6098,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6099,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 73.76.85.59 with 18 login attempts.,73.76.85.59,18,T1078,admin,Valid Accounts
critical,ALERT-6100,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6101,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6102,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6103,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6104,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6105,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6106,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6107,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6108,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6109,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6110,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6111,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6112,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6113,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
critical,ALERT-6114,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 20.157.202.136 with 18 login attempts.,20.157.202.136,18,T1078,admin,Valid Accounts
